iso3,country,measure,measure_name,unit,year,obs_value,year_date
LVA,Latvia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2019,191.20322825,2019-01-01
LVA,Latvia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2020,183.12241918,2020-01-01
LVA,Latvia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2021,186.19536285,2021-01-01
LVA,Latvia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2022,205.19290423,2022-01-01
AUT,Austria,B_COMP,"BERD performed in the computer, electronic and optical industry",PT_BERD,2017,10.46878193,2017-01-01
AUT,Austria,B_COMP,"BERD performed in the computer, electronic and optical industry",PT_BERD,2018,10.813171218,2018-01-01
AUT,Austria,B_COMP,"BERD performed in the computer, electronic and optical industry",PT_BERD,2019,11.699957356,2019-01-01
AUT,Austria,B_COMP,"BERD performed in the computer, electronic and optical industry",PT_BERD,2020,13.585221577,2020-01-01
AUT,Austria,B_COMP,"BERD performed in the computer, electronic and optical industry",PT_BERD,2021,16.063017215,2021-01-01
CZE,Czechia,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2017,4285.3953429,2017-01-01
CZE,Czechia,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2018,4681.4249927,2018-01-01
CZE,Czechia,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2019,4871.089975,2019-01-01
CZE,Czechia,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2020,4690.0950164,2020-01-01
CZE,Czechia,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2021,5027.8297649,2021-01-01
CZE,Czechia,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2022,5179.0123986,2022-01-01
NOR,Norway,B,Business Enterprise Expenditure on R&D (BERD),XDC,2017,36392.5,2017-01-01
NOR,Norway,B,Business Enterprise Expenditure on R&D (BERD),XDC,2018,37493.1,2018-01-01
NOR,Norway,B,Business Enterprise Expenditure on R&D (BERD),XDC,2019,40715,2019-01-01
NOR,Norway,B,Business Enterprise Expenditure on R&D (BERD),XDC,2020,42205.6,2020-01-01
NOR,Norway,B,Business Enterprise Expenditure on R&D (BERD),XDC,2021,43962.92798,2021-01-01
NOR,Norway,B,Business Enterprise Expenditure on R&D (BERD),XDC,2022,49142.484,2022-01-01
CRI,Costa Rica,G_FA,GERD financed by the rest of the world,PT_GERD,2017,3.4273786027,2017-01-01
CRI,Costa Rica,G_FA,GERD financed by the rest of the world,PT_GERD,2018,3.4339426537,2018-01-01
CRI,Costa Rica,G_FA,GERD financed by the rest of the world,PT_GERD,2020,4.4477996415,2020-01-01
CRI,Costa Rica,G_FA,GERD financed by the rest of the world,PT_GERD,2021,2.8973333858,2021-01-01
PRT,Portugal,H_RS,Higher education sector researchers,FTE,2017,5.5801850937,2017-01-01
PRT,Portugal,H_RS,Higher education sector researchers,FTE,2018,4.6016936305,2018-01-01
PRT,Portugal,H_RS,Higher education sector researchers,FTE,2019,-0.063709371,2019-01-01
PRT,Portugal,H_RS,Higher education sector researchers,FTE,2020,-0.252118997,2020-01-01
PRT,Portugal,H_RS,Higher education sector researchers,FTE,2021,0.3709494484,2021-01-01
PRT,Portugal,H_RS,Higher education sector researchers,FTE,2022,3.1892800282,2022-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5929.588245,2017-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-6507.005186,2018-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-5796.606547,2019-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-5761.488978,2020-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-8885.723167,2021-01-01
NOR,Norway,TD_BAERO,Trade balance of aerospace industry,USD,2017,-1122.094282,2017-01-01
NOR,Norway,TD_BAERO,Trade balance of aerospace industry,USD,2018,-1365.438658,2018-01-01
NOR,Norway,TD_BAERO,Trade balance of aerospace industry,USD,2019,-994.42136,2019-01-01
NOR,Norway,TD_BAERO,Trade balance of aerospace industry,USD,2020,-1025.573364,2020-01-01
NOR,Norway,TD_BAERO,Trade balance of aerospace industry,USD,2021,-1098.794689,2021-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2017,17.359798362,2017-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2018,17.578949918,2018-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2019,17.425801912,2019-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2020,18.728992833,2020-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2021,18.25472508,2021-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2022,18.134433301,2022-01-01
AUT,Austria,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,2017,3.0565637433,2017-01-01
AUT,Austria,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,2018,3.0918248357,2018-01-01
AUT,Austria,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,2019,3.1326501391,2019-01-01
AUT,Austria,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,2020,3.2027801525,2020-01-01
AUT,Austria,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,2021,3.2636074072,2021-01-01
AUT,Austria,G,Gross Domestic Expenditure on R&D (GERD),PT_B1GQ,2022,3.2004752764,2022-01-01
CHL,Chile,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2017,195.72982272,2017-01-01
CHL,Chile,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2018,202.55551892,2018-01-01
CHL,Chile,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2019,169.19872091,2019-01-01
CHL,Chile,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2020,152.2265196,2020-01-01
CHL,Chile,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2021,170.71276531,2021-01-01
SGP,Singapore,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2017,3.1160238506,2017-01-01
SGP,Singapore,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2018,2.9707696484,2018-01-01
SGP,Singapore,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2019,3.3270620854,2019-01-01
SGP,Singapore,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2020,2.8985846663,2020-01-01
RUS,Russia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2017,3601.1526194,2017-01-01
RUS,Russia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2018,3543.1715407,2018-01-01
RUS,Russia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2019,4165.5734719,2019-01-01
RUS,Russia,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2020,3970.9283824,2020-01-01
GRC,Greece,H_WRS,Higher education sector woman researchers,PS,2017,11799,2017-01-01
GRC,Greece,H_WRS,Higher education sector woman researchers,PS,2019,13667,2019-01-01
GRC,Greece,H_WRS,Higher education sector woman researchers,PS,2020,14727,2020-01-01
GRC,Greece,H_WRS,Higher education sector woman researchers,PS,2021,15792,2021-01-01
CAN,Canada,H_TT,Higher Education R&D personnel,FTE,2017,1.1197596613,2017-01-01
CAN,Canada,H_TT,Higher Education R&D personnel,FTE,2018,1.3504388926,2018-01-01
CAN,Canada,H_TT,Higher Education R&D personnel,FTE,2019,3.491005996,2019-01-01
CAN,Canada,H_TT,Higher Education R&D personnel,FTE,2020,2.9226213467,2020-01-01
CAN,Canada,H_TT,Higher Education R&D personnel,FTE,2021,3.5276457343,2021-01-01
ROU,Romania,G_FB,GERD financed by the business enterprise sector,XDC,2017,2348.686,2017-01-01
ROU,Romania,G_FB,GERD financed by the business enterprise sector,XDC,2018,2722.092294,2018-01-01
ROU,Romania,G_FB,GERD financed by the business enterprise sector,XDC,2019,2764.454324,2019-01-01
ROU,Romania,G_FB,GERD financed by the business enterprise sector,XDC,2020,2761.126158,2020-01-01
ROU,Romania,G_FB,GERD financed by the business enterprise sector,XDC,2021,3098.792112,2021-01-01
AUS,Australia,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2018,9.9855847198,2018-01-01
AUS,Australia,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2020,12.28026534,2020-01-01
CHN,China (People’s Republic of),B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2017,84.979256401,2017-01-01
CHN,China (People’s Republic of),B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2018,82.041564082,2018-01-01
CHN,China (People’s Republic of),B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2019,79.839434673,2019-01-01
CHN,China (People’s Republic of),B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2020,78.963293108,2020-01-01
CHN,China (People’s Republic of),B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2021,78.384258036,2021-01-01
JPN,Japan,TOT_POP,Population,PS,2017,126706,2017-01-01
JPN,Japan,TOT_POP,Population,PS,2018,126443,2018-01-01
JPN,Japan,TOT_POP,Population,PS,2019,126166.9,2019-01-01
JPN,Japan,TOT_POP,Population,PS,2020,125708.4,2020-01-01
JPN,Japan,TOT_POP,Population,PS,2021,125502,2021-01-01
JPN,Japan,TOT_POP,Population,PS,2022,124947,2022-01-01
JPN,Japan,TOT_POP,Population,PS,2023,124352,2023-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2017,27.419657507,2017-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2018,30.068533886,2018-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2019,32.506671813,2019-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2020,30.716277268,2020-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2021,33.679483782,2021-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2022,33.117071585,2022-01-01
AUS,Australia,C_HEA,Civil GBARD for Health and Environment programmes,PT_GBARD_C,2023,31.511785051,2023-01-01
GBR,United Kingdom,B_DRUG,BERD performed in the pharmaceutical industry,PT_BERD,2022,1.0939785129,2022-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2017,0.4845900368,2017-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2018,0.4402904372,2018-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2019,0.4529676768,2019-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2020,0.3888423209,2020-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2021,0.4027532124,2021-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2022,0.3571873572,2022-01-01
CAN,Canada,PNP,Private non-profit expenditure on R&D (PNPERD),PT_GERD,2023,0.3519837233,2023-01-01
PRT,Portugal,G_TT,Government R&D personnel,FTE,2017,5.4350675571,2017-01-01
PRT,Portugal,G_TT,Government R&D personnel,FTE,2018,3.2288097595,2018-01-01
PRT,Portugal,G_TT,Government R&D personnel,FTE,2019,1.3788294224,2019-01-01
PRT,Portugal,G_TT,Government R&D personnel,FTE,2020,11.064381634,2020-01-01
PRT,Portugal,G_TT,Government R&D personnel,FTE,2021,6.2885134924,2021-01-01
PRT,Portugal,G_TT,Government R&D personnel,FTE,2022,-0.598057019,2022-01-01
TUR,Türkiye,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2017,-3807.141673,2017-01-01
TUR,Türkiye,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2018,-3532.005733,2018-01-01
TUR,Türkiye,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2019,-3826.206572,2019-01-01
TUR,Türkiye,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2020,-3499.839288,2020-01-01
TUR,Türkiye,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2021,-5278.4962,2021-01-01
RUS,Russia,B_FON,BERD financed by the Higher Education and PNP sectors,PT_BERD,2017,0.0469524392,2017-01-01
RUS,Russia,B_FON,BERD financed by the Higher Education and PNP sectors,PT_BERD,2018,0.0485276307,2018-01-01
RUS,Russia,B_FON,BERD financed by the Higher Education and PNP sectors,PT_BERD,2019,0.0523861788,2019-01-01
RUS,Russia,B_FON,BERD financed by the Higher Education and PNP sectors,PT_BERD,2020,0.1067281453,2020-01-01
USA,United States,H_RS,Higher education sector researchers,PT_RSH,2020,11.621214243,2020-01-01
USA,United States,H_RS,Higher education sector researchers,PT_RSH,2021,11.61098497,2021-01-01
BEL,Belgium,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.3478583647,2017-01-01
BEL,Belgium,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.4632868733,2019-01-01
BEL,Belgium,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.516882415,2021-01-01
GRC,Greece,H_RS,Higher education sector researchers,FTE,2017,3.5497940955,2017-01-01
GRC,Greece,H_RS,Higher education sector researchers,FTE,2018,4.1167824827,2018-01-01
GRC,Greece,H_RS,Higher education sector researchers,FTE,2019,9.4615394134,2019-01-01
GRC,Greece,H_RS,Higher education sector researchers,FTE,2020,11.277602756,2020-01-01
GRC,Greece,H_RS,Higher education sector researchers,FTE,2021,1.948561303,2021-01-01
GRC,Greece,H_RS,Higher education sector researchers,FTE,2022,8.0701830391,2022-01-01
BGR,Bulgaria,TD_ICOMP,"Imports of computer, electronic and optical industry",USD,2017,2168.7655800000002,2017-01-01
BGR,Bulgaria,TD_ICOMP,"Imports of computer, electronic and optical industry",USD,2018,2448.796457,2018-01-01
BGR,Bulgaria,TD_ICOMP,"Imports of computer, electronic and optical industry",USD,2019,2556.109753,2019-01-01
BGR,Bulgaria,TD_ICOMP,"Imports of computer, electronic and optical industry",USD,2020,2538.589785,2020-01-01
TWN,Chinese Taipei,B_SERV,BERD performed in service industries,PT_BERD,2017,8.3052815315,2017-01-01
TWN,Chinese Taipei,B_SERV,BERD performed in service industries,PT_BERD,2018,8.1922813773,2018-01-01
TWN,Chinese Taipei,B_SERV,BERD performed in service industries,PT_BERD,2019,7.7473510936,2019-01-01
TWN,Chinese Taipei,B_SERV,BERD performed in service industries,PT_BERD,2020,7.6100144276,2020-01-01
TWN,Chinese Taipei,B_SERV,BERD performed in service industries,PT_BERD,2021,7.2728511612,2021-01-01
TWN,Chinese Taipei,B_SERV,BERD performed in service industries,PT_BERD,2022,7.1538560722,2022-01-01
NLD,Netherlands,GV,Government Intramural Expenditure on R&D (GOVERD),PT_B1GQ,2017,0.1228754203,2017-01-01
NLD,Netherlands,GV,Government Intramural Expenditure on R&D (GOVERD),PT_B1GQ,2018,0.1254543035,2018-01-01
NLD,Netherlands,GV,Government Intramural Expenditure on R&D (GOVERD),PT_B1GQ,2019,0.1247148102,2019-01-01
NLD,Netherlands,GV,Government Intramural Expenditure on R&D (GOVERD),PT_B1GQ,2020,0.1303152424,2020-01-01
NLD,Netherlands,GV,Government Intramural Expenditure on R&D (GOVERD),PT_B1GQ,2021,0.1240998315,2021-01-01
NLD,Netherlands,GV,Government Intramural Expenditure on R&D (GOVERD),PT_B1GQ,2022,0.1084522544,2022-01-01
USA,United States,B,Business Enterprise Expenditure on R&D (BERD),PT_B1GQ,2017,2.1242037187,2017-01-01
USA,United States,B,Business Enterprise Expenditure on R&D (BERD),PT_B1GQ,2018,2.2165451328,2018-01-01
USA,United States,B,Business Enterprise Expenditure on R&D (BERD),PT_B1GQ,2019,2.36239333,2019-01-01
USA,United States,B,Business Enterprise Expenditure on R&D (BERD),PT_B1GQ,2020,2.6016193819,2020-01-01
USA,United States,B,Business Enterprise Expenditure on R&D (BERD),PT_B1GQ,2021,2.7137753612,2021-01-01
USA,United States,B,Business Enterprise Expenditure on R&D (BERD),PT_B1GQ,2022,2.8314090354,2022-01-01
SVN,Slovenia,B_SERV,BERD performed in service industries,PT_BERD,2017,24.900962007,2017-01-01
SVN,Slovenia,B_SERV,BERD performed in service industries,PT_BERD,2018,25.27193889,2018-01-01
SVN,Slovenia,B_SERV,BERD performed in service industries,PT_BERD,2019,25.047315851,2019-01-01
SVN,Slovenia,B_SERV,BERD performed in service industries,PT_BERD,2020,25.959763867,2020-01-01
SVN,Slovenia,B_SERV,BERD performed in service industries,PT_BERD,2021,24.990959473,2021-01-01
SVK,Slovak Republic,TD_IAERO,Imports of aerospace industry,USD,2017,167.249498,2017-01-01
SVK,Slovak Republic,TD_IAERO,Imports of aerospace industry,USD,2018,105.545841,2018-01-01
SVK,Slovak Republic,TD_IAERO,Imports of aerospace industry,USD,2019,114.730845,2019-01-01
SVK,Slovak Republic,TD_IAERO,Imports of aerospace industry,USD,2020,73.557963,2020-01-01
SVK,Slovak Republic,TD_IAERO,Imports of aerospace industry,USD,2021,37.961423,2021-01-01
DEU,Germany,P_PCT,patent applications filed under the PCT,PATN,2017,19419.4053,2017-01-01
DEU,Germany,P_PCT,patent applications filed under the PCT,PATN,2018,19100.5555,2018-01-01
DEU,Germany,P_PCT,patent applications filed under the PCT,PATN,2019,18588.5207,2019-01-01
DEU,Germany,P_PCT,patent applications filed under the PCT,PATN,2020,17745.1985,2020-01-01
DEU,Germany,P_PCT,patent applications filed under the PCT,PATN,2021,17957.9059,2021-01-01
POL,Poland,TOT_EMP,Total employment,PS,2017,16315,2017-01-01
POL,Poland,TOT_EMP,Total employment,PS,2018,16403.7,2018-01-01
POL,Poland,TOT_EMP,Total employment,PS,2019,16397.9,2019-01-01
POL,Poland,TOT_EMP,Total employment,PS,2020,16397.6,2020-01-01
POL,Poland,TOT_EMP,Total employment,PS,2021,16815,2021-01-01
POL,Poland,TOT_EMP,Total employment,PS,2022,17470.95,2022-01-01
POL,Poland,TOT_EMP,Total employment,PS,2023,17492.95,2023-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2017,1.742879418,2017-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2018,1.748425588,2018-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2019,1.69855671,2019-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2020,1.698184465,2020-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2021,1.72278927,2021-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2022,1.787326567,2022-01-01
POL,Poland,PPP,Purchasing power parity,XDC_USD,2023,1.87924839,2023-01-01
LTU,Lithuania,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2017,34.73990762,2017-01-01
LTU,Lithuania,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2018,34.929030021,2018-01-01
LTU,Lithuania,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2019,29.596039283,2019-01-01
LTU,Lithuania,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2020,44.84921714,2020-01-01
LTU,Lithuania,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2021,42.026258153,2021-01-01
LTU,Lithuania,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2022,52.099253777,2022-01-01
TWN,Chinese Taipei,G_FG,GERD financed by government,PT_B1GQ,2017,0.631534652,2017-01-01
TWN,Chinese Taipei,G_FG,GERD financed by government,PT_B1GQ,2018,0.6299257713,2018-01-01
TWN,Chinese Taipei,G_FG,GERD financed by government,PT_B1GQ,2019,0.6335343214,2019-01-01
TWN,Chinese Taipei,G_FG,GERD financed by government,PT_B1GQ,2020,0.6056110962,2020-01-01
TWN,Chinese Taipei,G_FG,GERD financed by government,PT_B1GQ,2021,0.5737388096,2021-01-01
TWN,Chinese Taipei,G_FG,GERD financed by government,PT_B1GQ,2022,0.5514087438,2022-01-01
ITA,Italy,B_DRUG,BERD performed in the pharmaceutical industry,PT_BERD,2017,4.0374132981,2017-01-01
ITA,Italy,B_DRUG,BERD performed in the pharmaceutical industry,PT_BERD,2018,3.8280776318,2018-01-01
ITA,Italy,B_DRUG,BERD performed in the pharmaceutical industry,PT_BERD,2019,3.9564493034,2019-01-01
ITA,Italy,B_DRUG,BERD performed in the pharmaceutical industry,PT_BERD,2020,4.8776427275,2020-01-01
ITA,Italy,B_DRUG,BERD performed in the pharmaceutical industry,PT_BERD,2021,4.9415062002,2021-01-01
LUX,Luxembourg,T_RS,Researchers,FTE,2017,2936,2017-01-01
LUX,Luxembourg,T_RS,Researchers,FTE,2018,2863.2,2018-01-01
LUX,Luxembourg,T_RS,Researchers,FTE,2019,3126,2019-01-01
LUX,Luxembourg,T_RS,Researchers,FTE,2020,2936.5,2020-01-01
LUX,Luxembourg,T_RS,Researchers,FTE,2021,3135.9,2021-01-01
LUX,Luxembourg,T_RS,Researchers,FTE,2022,3150.2,2022-01-01
LVA,Latvia,H_WRS,Higher education sector woman researchers,PS,2017,2947,2017-01-01
LVA,Latvia,H_WRS,Higher education sector woman researchers,PS,2018,2793,2018-01-01
LVA,Latvia,H_WRS,Higher education sector woman researchers,PS,2019,2951,2019-01-01
LVA,Latvia,H_WRS,Higher education sector woman researchers,PS,2020,3095,2020-01-01
LVA,Latvia,H_WRS,Higher education sector woman researchers,PS,2021,3363,2021-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2017,0.630839284,2017-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2018,0.631797731,2018-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2019,0.604130605,2019-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2020,0.606274683,2020-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2021,0.590962339,2021-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2022,0.578810403,2022-01-01
ESP,Spain,PPP,Purchasing power parity,XDC_USD,2023,0.572591516,2023-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2017,6495.2798115,2017-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2018,6710.7836072,2018-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2019,7210.401139,2019-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2020,7643.3285491,2020-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2021,8181.8332468,2021-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2022,8667.0964719,2022-01-01
DEU,Germany,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2023,9187.4347626,2023-01-01
EST,Estonia,H_RS,Higher education sector researchers,FTE,2017,2452,2017-01-01
EST,Estonia,H_RS,Higher education sector researchers,FTE,2018,2717.6,2018-01-01
EST,Estonia,H_RS,Higher education sector researchers,FTE,2019,2442.33,2019-01-01
EST,Estonia,H_RS,Higher education sector researchers,FTE,2020,2363.6,2020-01-01
EST,Estonia,H_RS,Higher education sector researchers,FTE,2021,2417,2021-01-01
EST,Estonia,H_RS,Higher education sector researchers,FTE,2022,2596,2022-01-01
ROU,Romania,B_ICTS,BERD performed in information and communication services,USD_PPP,2017,185.96343079,2017-01-01
ROU,Romania,B_ICTS,BERD performed in information and communication services,USD_PPP,2018,226.88793549,2018-01-01
ROU,Romania,B_ICTS,BERD performed in information and communication services,USD_PPP,2019,311.27120092,2019-01-01
ROU,Romania,B_ICTS,BERD performed in information and communication services,USD_PPP,2020,342.39396631,2020-01-01
ROU,Romania,B_ICTS,BERD performed in information and communication services,USD_PPP,2021,546.4341736,2021-01-01
CHE,Switzerland,C_DF,Defence Budget R&D,PT_GBARD,2017,0.3426148642,2017-01-01
CHE,Switzerland,C_DF,Defence Budget R&D,PT_GBARD,2018,0.3518931946,2018-01-01
CHE,Switzerland,C_DF,Defence Budget R&D,PT_GBARD,2019,0.3774910986,2019-01-01
CHE,Switzerland,C_DF,Defence Budget R&D,PT_GBARD,2020,0.4112297196,2020-01-01
CHE,Switzerland,C_DF,Defence Budget R&D,PT_GBARD,2021,0.5742794072,2021-01-01
CHE,Switzerland,C_DF,Defence Budget R&D,PT_GBARD,2022,0.5452218397,2022-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2017,4666.32292,2017-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2018,4927.3763858,2018-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2019,4783.8001471,2019-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2020,5271.7479116,2020-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2021,5635.4073283,2021-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2022,5773.20354,2022-01-01
CAN,Canada,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2023,5807.1941835,2023-01-01
KOR,Korea,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2017,-2888.890801,2017-01-01
KOR,Korea,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2018,-3284.060001,2018-01-01
KOR,Korea,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2019,-3420.361505,2019-01-01
KOR,Korea,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2020,-1382.116349,2020-01-01
KOR,Korea,TD_BDRUG,Trade balance of pharmaceutical industry,USD,2021,-2334.256824,2021-01-01
ARG,Argentina,G_FG,GERD financed by government,XDC,2017,41914.05,2017-01-01
ARG,Argentina,G_FG,GERD financed by government,XDC,2018,47468.54,2018-01-01
ARG,Argentina,G_FG,GERD financed by government,XDC,2019,62576.56,2019-01-01
ARG,Argentina,G_FG,GERD financed by government,XDC,2020,84990.6,2020-01-01
ARG,Argentina,G_FG,GERD financed by government,XDC,2021,140369.29012,2021-01-01
ARG,Argentina,G_FG,GERD financed by government,XDC,2022,269414.0372,2022-01-01
PRT,Portugal,G_FG,GERD financed by government,XDC,2017,1060.925,2017-01-01
PRT,Portugal,G_FG,GERD financed by government,XDC,2018,1123.822967,2018-01-01
PRT,Portugal,G_FG,GERD financed by government,XDC,2019,1203.817942,2019-01-01
PRT,Portugal,G_FG,GERD financed by government,XDC,2020,1206.939429,2020-01-01
PRT,Portugal,G_FG,GERD financed by government,XDC,2021,1284.312406,2021-01-01
PRT,Portugal,G_FG,GERD financed by government,XDC,2022,1369.227,2022-01-01
MEX,Mexico,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2017,7649.7238605,2017-01-01
FRA,France,B_RS,Business enterprise sector researchers,FTE,2017,180642.137,2017-01-01
FRA,France,B_RS,Business enterprise sector researchers,FTE,2018,189011.7168,2018-01-01
FRA,France,B_RS,Business enterprise sector researchers,FTE,2019,195503.2143,2019-01-01
FRA,France,B_RS,Business enterprise sector researchers,FTE,2020,198271,2020-01-01
FRA,France,B_RS,Business enterprise sector researchers,FTE,2021,205942,2021-01-01
FRA,France,B_RS,Business enterprise sector researchers,FTE,2022,213306,2022-01-01
BEL,Belgium,G_FON,GERD financed by the Higher Education and PNP sectors,PT_GERD,2017,3.5076648673,2017-01-01
BEL,Belgium,G_FON,GERD financed by the Higher Education and PNP sectors,PT_GERD,2019,3.2158522844,2019-01-01
